Filename,MLCS 8485 uncoated
Instrument name,SDT 1 LEFT (192.168.0.183)
Operator,dAA
rundate,10/24/2023
Sample name,MLCS 8485 uncoated
proceduresegments,Data Off ; Select Gas: Gas 2 ; Balance Flow 100 mL/min; Mass Flow  100.00 mL/min; Isothermal 10.0 min; Data On ; Ramp 10.00 °C/min to 500.00 °C; Data Off 
[step]
Ramp 10.00 °C/min to 500.00 °C
Time,Temperature,Heat Flow (Normalized),Weight
min,°C,W/g,%
0.00,23.02,-0.044,98.458
0.00,23.02,-0.043,98.458
0.00,23.02,-0.043,98.458
0.01,23.02,-0.043,98.458
0.01,23.02,-0.043,98.458
0.01,23.02,-0.043,98.458
0.01,23.02,-0.043,98.457
0.01,23.02,-0.043,98.457
0.01,23.02,-0.043,98.457
0.01,23.02,-0.043,98.457
0.02,23.02,-0.043,98.457
0.02,23.02,-0.043,98.457
0.02,23.02,-0.043,98.456
0.02,23.02,-0.043,98.456
0.02,23.02,-0.043,98.456
0.03,23.02,-0.043,98.456
0.03,23.02,-0.043,98.456
0.03,23.02,-0.043,98.455
0.03,23.02,-0.043,98.455
0.03,23.02,-0.043,98.455
0.03,23.02,-0.043,98.455
0.03,23.02,-0.043,98.455
0.04,23.02,-0.043,98.455
0.04,23.02,-0.043,98.454
0.04,23.02,-0.043,98.454
0.04,23.02,-0.043,98.454
0.04,23.02,-0.043,98.454
0.05,23.02,-0.043,98.454
0.05,23.02,-0.043,98.454
0.05,23.02,-0.043,98.453
0.05,23.02,-0.043,98.453
0.05,23.02,-0.043,98.453
0.05,23.02,-0.043,98.453
0.05,23.02,-0.043,98.453
0.06,23.02,-0.043,98.453
0.06,23.02,-0.043,98.452
0.06,23.02,-0.043,98.452
0.06,23.02,-0.043,98.452
0.06,23.02,-0.043,98.452
0.07,23.02,-0.043,98.452
0.07,23.02,-0.043,98.452
0.07,23.02,-0.043,98.451
0.07,23.02,-0.043,98.451
0.07,23.02,-0.043,98.451
0.07,23.02,-0.043,98.451
0.08,23.02,-0.043,98.451
0.08,23.02,-0.043,98.451
0.08,23.02,-0.043,98.450
0.08,23.02,-0.043,98.450
0.08,23.02,-0.043,98.450
0.08,23.02,-0.043,98.450
0.08,23.02,-0.043,98.450
0.09,23.02,-0.043,98.450
0.09,23.02,-0.043,98.449
0.09,23.02,-0.043,98.449
0.09,23.02,-0.043,98.449
0.09,23.02,-0.043,98.449
0.09,23.02,-0.043,98.449
0.10,23.02,-0.043,98.449
0.10,23.02,-0.043,98.448
0.10,23.02,-0.043,98.448
0.10,23.02,-0.043,98.448
0.10,23.02,-0.043,98.448
0.11,23.02,-0.043,98.448
0.11,23.02,-0.043,98.448
0.11,23.02,-0.043,98.447
0.11,23.02,-0.043,98.447
0.11,23.02,-0.043,98.447
0.11,23.02,-0.043,98.447
0.12,23.02,-0.043,98.447
0.12,23.02,-0.043,98.447
0.12,23.02,-0.043,98.446
0.12,23.02,-0.043,98.446
0.12,23.02,-0.043,98.446
0.12,23.02,-0.043,98.446
0.13,23.02,-0.043,98.446
0.13,23.02,-0.043,98.446
0.13,23.02,-0.043,98.445
0.13,23.02,-0.043,98.445
0.13,23.02,-0.043,98.445
0.13,23.02,-0.043,98.445
0.14,23.02,-0.043,98.445
0.14,23.02,-0.043,98.445
0.14,23.02,-0.043,98.444
0.14,23.02,-0.043,98.444
0.14,23.02,-0.043,98.444
0.14,23.02,-0.043,98.444
0.14,23.02,-0.043,98.444
0.15,23.02,-0.043,98.444
0.15,23.02,-0.043,98.443
0.15,23.02,-0.043,98.443
0.15,23.02,-0.043,98.443
0.15,23.02,-0.043,98.443
0.16,23.02,-0.043,98.443
0.16,23.02,-0.043,98.443
0.16,23.02,-0.043,98.442
0.16,23.02,-0.043,98.442
0.16,23.02,-0.043,98.442
0.16,23.02,-0.043,98.442
0.16,23.02,-0.043,98.442
0.17,23.02,-0.043,98.442
0.17,23.02,-0.043,98.441
0.17,23.02,-0.043,98.441
0.17,23.02,-0.043,98.441
0.17,23.02,-0.043,98.441
0.18,23.02,-0.043,98.441
0.18,23.02,-0.043,98.441
0.18,23.03,-0.043,98.440
0.18,23.03,-0.043,98.440
0.18,23.03,-0.043,98.440
0.18,23.03,-0.043,98.440
0.19,23.03,-0.043,98.440
0.19,23.03,-0.043,98.440
0.19,23.03,-0.043,98.439
0.19,23.03,-0.043,98.439
0.19,23.03,-0.043,98.439
0.19,23.03,-0.043,98.439
0.19,23.03,-0.043,98.439
0.20,23.03,-0.043,98.439
0.20,23.03,-0.042,98.438
0.20,23.03,-0.042,98.438
0.20,23.03,-0.042,98.438
0.20,23.03,-0.042,98.438
0.21,23.03,-0.042,98.438
0.21,23.03,-0.042,98.438
0.21,23.03,-0.042,98.437
0.21,23.03,-0.042,98.437
0.21,23.03,-0.042,98.437
0.21,23.03,-0.042,98.437
0.21,23.03,-0.042,98.437
0.22,23.03,-0.042,98.437
0.22,23.03,-0.042,98.436
0.22,23.03,-0.042,98.436
0.22,23.03,-0.042,98.436
0.22,23.03,-0.042,98.436
0.23,23.03,-0.042,98.436
0.23,23.03,-0.042,98.436
0.23,23.03,-0.042,98.436
0.23,23.03,-0.042,98.435
0.23,23.03,-0.042,98.435
0.23,23.03,-0.042,98.435
0.24,23.03,-0.042,98.435
0.24,23.03,-0.042,98.435
0.24,23.03,-0.042,98.435
0.24,23.03,-0.042,98.434
0.24,23.03,-0.042,98.434
0.24,23.04,-0.042,98.434
0.24,23.04,-0.042,98.434
0.25,23.04,-0.042,98.434
0.25,23.04,-0.042,98.434
0.25,23.04,-0.042,98.433
0.25,23.04,-0.042,98.433
0.25,23.04,-0.042,98.433
0.26,23.04,-0.042,98.433
0.26,23.04,-0.042,98.433
0.26,23.04,-0.042,98.433
0.26,23.04,-0.042,98.433
0.26,23.04,-0.042,98.432
0.26,23.04,-0.042,98.432
0.26,23.04,-0.042,98.432
0.27,23.04,-0.042,98.432
0.27,23.04,-0.042,98.432
0.27,23.04,-0.042,98.432
0.27,23.04,-0.042,98.431
0.27,23.04,-0.042,98.431
0.28,23.04,-0.042,98.431
0.28,23.04,-0.042,98.431
0.28,23.05,-0.042,98.431
0.28,23.05,-0.042,98.431
0.28,23.05,-0.042,98.430
0.28,23.05,-0.042,98.430
0.29,23.05,-0.042,98.430
0.29,23.05,-0.042,98.430
0.29,23.05,-0.042,98.430
0.29,23.05,-0.042,98.430
0.29,23.05,-0.042,98.429
0.29,23.05,-0.042,98.429
0.30,23.05,-0.042,98.429
0.30,23.05,-0.042,98.429
0.30,23.05,-0.042,98.429
0.30,23.05,-0.042,98.429
0.30,23.06,-0.042,98.429
0.30,23.06,-0.042,98.428
0.30,23.06,-0.042,98.428
0.31,23.06,-0.042,98.428
0.31,23.06,-0.042,98.428
0.31,23.06,-0.042,98.428
0.31,23.06,-0.042,98.428
0.31,23.06,-0.042,98.427
0.31,23.06,-0.042,98.427
0.32,23.06,-0.042,98.427
0.32,23.06,-0.042,98.427
0.32,23.07,-0.042,98.427
0.32,23.07,-0.042,98.427
0.32,23.07,-0.042,98.426
0.33,23.07,-0.042,98.426
0.33,23.07,-0.042,98.426
0.33,23.07,-0.042,98.426
0.33,23.07,-0.041,98.426
0.33,23.07,-0.041,98.426
0.33,23.07,-0.041,98.425
0.34,23.08,-0.041,98.425
0.34,23.08,-0.041,98.425
0.34,23.08,-0.041,98.425
0.34,23.08,-0.041,98.425
0.34,23.08,-0.041,98.425
0.34,23.08,-0.041,98.425
0.35,23.08,-0.041,98.424
0.35,23.08,-0.041,98.424
0.35,23.09,-0.041,98.424
0.35,23.09,-0.041,98.424
0.35,23.09,-0.041,98.424
0.35,23.09,-0.041,98.424
0.35,23.09,-0.041,98.423
0.36,23.09,-0.041,98.423
0.36,23.09,-0.041,98.423
0.36,23.10,-0.041,98.423
0.36,23.10,-0.041,98.423
0.36,23.10,-0.041,98.423
0.36,23.10,-0.041,98.423
0.37,23.10,-0.041,98.422
0.37,23.10,-0.041,98.422
0.37,23.11,-0.041,98.422
0.37,23.11,-0.041,98.422
0.37,23.11,-0.041,98.422
0.38,23.11,-0.041,98.422
0.38,23.11,-0.041,98.421
0.38,23.11,-0.041,98.421
0.38,23.12,-0.041,98.421
0.38,23.12,-0.041,98.421
0.38,23.12,-0.041,98.421
0.39,23.12,-0.041,98.421
0.39,23.12,-0.041,98.421
0.39,23.13,-0.041,98.420
0.39,23.13,-0.041,98.420
0.39,23.13,-0.041,98.420
0.39,23.13,-0.041,98.420
0.40,23.13,-0.041,98.420
0.40,23.14,-0.041,98.420
0.40,23.14,-0.041,98.419
0.40,23.14,-0.041,98.419
0.40,23.14,-0.041,98.419
0.40,23.14,-0.040,98.419
0.40,23.15,-0.040,98.419
0.41,23.15,-0.040,98.419
0.41,23.15,-0.040,98.419
0.41,23.15,-0.040,98.418
0.41,23.16,-0.040,98.418
0.41,23.16,-0.040,98.418
0.41,23.16,-0.040,98.418
0.42,23.16,-0.040,98.418
0.42,23.16,-0.040,98.418
0.42,23.17,-0.040,98.417
0.42,23.17,-0.040,98.417
0.42,23.17,-0.040,98.417
0.43,23.17,-0.040,98.417
0.43,23.18,-0.040,98.417
0.43,23.18,-0.040,98.417
0.43,23.18,-0.040,98.417
0.43,23.18,-0.040,98.416
0.43,23.19,-0.040,98.416
0.44,23.19,-0.040,98.416
0.44,23.19,-0.040,98.416
0.44,23.19,-0.040,98.416
0.44,23.20,-0.040,98.416
0.44,23.20,-0.040,98.415
0.44,23.20,-0.040,98.415
0.45,23.21,-0.040,98.415
0.45,23.21,-0.040,98.415
0.45,23.21,-0.040,98.415
0.45,23.21,-0.040,98.415
0.45,23.22,-0.040,98.415
0.45,23.22,-0.040,98.414
0.45,23.22,-0.040,98.414
0.46,23.22,-0.040,98.414
0.46,23.23,-0.040,98.414
0.46,23.23,-0.040,98.414
0.46,23.23,-0.040,98.414
0.46,23.24,-0.040,98.413
0.46,23.24,-0.040,98.413
0.47,23.24,-0.040,98.413
0.47,23.24,-0.040,98.413
0.47,23.25,-0.040,98.413
0.47,23.25,-0.040,98.413
0.47,23.25,-0.040,98.413
0.48,23.26,-0.040,98.412
0.48,23.26,-0.040,98.412
0.48,23.26,-0.040,98.412
0.48,23.27,-0.040,98.412
0.48,23.27,-0.040,98.412
0.48,23.27,-0.040,98.412
0.49,23.28,-0.040,98.411
0.49,23.28,-0.040,98.411
0.49,23.28,-0.040,98.411
0.49,23.29,-0.040,98.411
0.49,23.29,-0.040,98.411
0.49,23.29,-0.040,98.411
0.50,23.30,-0.040,98.411
0.50,23.30,-0.040,98.410
0.50,23.30,-0.040,98.410
0.50,23.31,-0.040,98.410
0.50,23.31,-0.040,98.410
0.50,23.31,-0.040,98.410
0.50,23.32,-0.040,98.410
0.51,23.32,-0.040,98.410
0.51,23.33,-0.040,98.409
0.51,23.33,-0.040,98.409
0.51,23.33,-0.040,98.409
0.51,23.34,-0.040,98.409
0.51,23.34,-0.040,98.409
0.52,23.34,-0.040,98.409
0.52,23.35,-0.040,98.408
0.52,23.35,-0.040,98.408
0.52,23.36,-0.040,98.408
0.52,23.36,-0.040,98.408
0.53,23.36,-0.040,98.408
0.53,23.37,-0.040,98.408
0.53,23.37,-0.040,98.408
0.53,23.38,-0.040,98.407
0.53,23.38,-0.040,98.407
0.53,23.38,-0.040,98.407
0.53,23.39,-0.040,98.407
0.54,23.39,-0.040,98.407
0.54,23.40,-0.040,98.407
0.54,23.40,-0.040,98.406
0.54,23.40,-0.040,98.406
0.54,23.41,-0.040,98.406
0.55,23.41,-0.040,98.406
0.55,23.42,-0.040,98.406
0.55,23.42,-0.040,98.406
0.55,23.42,-0.040,98.405
0.55,23.43,-0.040,98.405
0.55,23.43,-0.040,98.405
0.55,23.44,-0.040,98.405
0.56,23.44,-0.040,98.405
0.56,23.45,-0.040,98.405
0.56,23.45,-0.040,98.405
0.56,23.45,-0.040,98.404
0.56,23.46,-0.040,98.404
0.57,23.46,-0.040,98.404
0.57,23.47,-0.040,98.404
0.57,23.47,-0.040,98.404
0.57,23.48,-0.040,98.404
0.57,23.48,-0.040,98.403
0.57,23.49,-0.040,98.403
0.58,23.49,-0.040,98.403
0.58,23.49,-0.040,98.403
0.58,23.50,-0.040,98.403
0.58,23.50,-0.041,98.403
0.58,23.51,-0.041,98.402
0.58,23.51,-0.041,98.402
0.58,23.52,-0.041,98.402
0.59,23.52,-0.041,98.402
0.59,23.53,-0.041,98.402
0.59,23.53,-0.041,98.402
0.59,23.54,-0.041,98.402
0.59,23.54,-0.041,98.401
0.60,23.55,-0.041,98.401
0.60,23.55,-0.041,98.401
0.60,23.56,-0.041,98.401
0.60,23.56,-0.042,98.401
0.60,23.57,-0.042,98.401
0.60,23.57,-0.042,98.400
0.60,23.58,-0.042,98.400
0.61,23.58,-0.042,98.400
0.61,23.59,-0.042,98.400
0.61,23.59,-0.042,98.400
0.61,23.60,-0.043,98.400
0.61,23.60,-0.043,98.399
0.62,23.61,-0.043,98.399
0.62,23.61,-0.043,98.399
0.62,23.62,-0.043,98.399
0.62,23.62,-0.043,98.399
0.62,23.63,-0.044,98.399
0.62,23.63,-0.044,98.398
0.63,23.64,-0.044,98.398
0.63,23.65,-0.044,98.398
0.63,23.65,-0.044,98.398
0.63,23.66,-0.044,98.398
0.63,23.66,-0.045,98.398
0.63,23.67,-0.045,98.397
0.63,23.67,-0.045,98.397
0.64,23.68,-0.045,98.397
0.64,23.68,-0.046,98.397
0.64,23.69,-0.046,98.397
0.64,23.69,-0.046,98.397
0.64,23.70,-0.046,98.396
0.65,23.71,-0.046,98.396
0.65,23.71,-0.047,98.396
0.65,23.72,-0.047,98.396
0.65,23.72,-0.047,98.396
0.65,23.73,-0.047,98.396
0.65,23.73,-0.048,98.395
0.65,23.74,-0.048,98.395
0.66,23.75,-0.048,98.395
0.66,23.75,-0.049,98.395
0.66,23.76,-0.049,98.395
0.66,23.76,-0.049,98.395
0.66,23.77,-0.049,98.394
0.67,23.78,-0.050,98.394
0.67,23.78,-0.050,98.394
0.67,23.79,-0.050,98.394
0.67,23.79,-0.050,98.394
0.67,23.80,-0.051,98.394
0.67,23.80,-0.051,98.393
0.68,23.81,-0.051,98.393
0.68,23.82,-0.052,98.393
0.68,23.82,-0.052,98.393
0.68,23.83,-0.052,98.393
0.68,23.84,-0.053,98.392
0.68,23.84,-0.053,98.392
0.68,23.85,-0.053,98.392
0.69,23.85,-0.053,98.392
0.69,23.86,-0.054,98.392
0.69,23.87,-0.054,98.391
0.69,23.87,-0.054,98.391
0.69,23.88,-0.055,98.391
0.70,23.89,-0.055,98.391
0.70,23.89,-0.055,98.391
0.70,23.90,-0.055,98.390
0.70,23.91,-0.056,98.390
0.70,23.91,-0.056,98.390
0.70,23.92,-0.056,98.390
0.70,23.93,-0.057,98.390
0.71,23.93,-0.057,98.389
0.71,23.94,-0.057,98.389
0.71,23.94,-0.058,98.389
0.71,23.95,-0.058,98.389
0.71,23.96,-0.058,98.389
0.72,23.96,-0.059,98.388
0.72,23.97,-0.059,98.388
0.72,23.98,-0.059,98.388
0.72,23.99,-0.060,98.388
0.72,23.99,-0.060,98.387
0.72,24.00,-0.060,98.387
0.73,24.01,-0.061,98.387
0.73,24.01,-0.061,98.387
0.73,24.02,-0.061,98.386
0.73,24.03,-0.062,98.386
0.73,24.03,-0.062,98.386
0.73,24.04,-0.062,98.386
0.73,24.05,-0.063,98.385
0.74,24.06,-0.063,98.385
0.74,24.06,-0.063,98.385
0.74,24.07,-0.064,98.385
0.74,24.08,-0.064,98.384
0.74,24.08,-0.064,98.384
0.75,24.09,-0.065,98.384
0.75,24.10,-0.065,98.383
0.75,24.11,-0.065,98.383
0.75,24.11,-0.066,98.383
0.75,24.12,-0.066,98.383
0.75,24.13,-0.066,98.382
0.75,24.14,-0.067,98.382
0.76,24.14,-0.067,98.382
0.76,24.15,-0.067,98.381
0.76,24.16,-0.068,98.381
0.76,24.17,-0.068,98.381
0.76,24.17,-0.069,98.380
0.77,24.18,-0.069,98.380
0.77,24.19,-0.069,98.380
0.77,24.20,-0.070,98.379
0.77,24.20,-0.070,98.379
0.77,24.21,-0.071,98.379
0.77,24.22,-0.071,98.378
0.78,24.23,-0.071,98.378
0.78,24.23,-0.072,98.378
0.78,24.24,-0.072,98.377
0.78,24.25,-0.073,98.377
0.78,24.26,-0.073,98.377
0.78,24.27,-0.074,98.376
0.78,24.27,-0.074,98.376
0.79,24.28,-0.074,98.376
0.79,24.29,-0.075,98.375
0.79,24.30,-0.075,98.375
0.79,24.31,-0.076,98.374
0.79,24.31,-0.076,98.374
0.80,24.32,-0.077,98.374
0.80,24.33,-0.077,98.373
0.80,24.34,-0.077,98.373
0.80,24.35,-0.078,98.373
0.80,24.35,-0.078,98.372
0.80,24.36,-0.079,98.372
0.80,24.37,-0.079,98.371
0.81,24.38,-0.080,98.371
0.81,24.39,-0.080,98.371
0.81,24.40,-0.081,98.370
0.81,24.40,-0.081,98.370
0.81,24.41,-0.081,98.369
0.82,24.42,-0.082,98.369
0.82,24.43,-0.082,98.368
0.82,24.44,-0.083,98.368
0.82,24.45,-0.083,98.368
0.82,24.45,-0.084,98.367
0.82,24.46,-0.084,98.367
0.83,24.47,-0.085,98.366
0.83,24.48,-0.085,98.366
0.83,24.49,-0.086,98.365
0.83,24.50,-0.086,98.365
0.83,24.51,-0.086,98.365
0.83,24.51,-0.087,98.364
0.83,24.52,-0.087,98.364
0.84,24.53,-0.088,98.363
0.84,24.54,-0.088,98.363
0.84,24.55,-0.089,98.362
0.84,24.56,-0.089,98.362
0.84,24.57,-0.090,98.362
0.85,24.58,-0.090,98.361
0.85,24.58,-0.091,98.361
0.85,24.59,-0.091,98.360
0.85,24.60,-0.091,98.360
0.85,24.61,-0.092,98.359
0.85,24.62,-0.092,98.359
0.85,24.63,-0.093,98.358
0.86,24.64,-0.093,98.358
0.86,24.65,-0.094,98.358
0.86,24.66,-0.094,98.357
0.86,24.67,-0.095,98.357
0.86,24.68,-0.095,98.356
0.87,24.69,-0.095,98.356
0.87,24.69,-0.096,98.355
0.87,24.70,-0.096,98.355
0.87,24.71,-0.097,98.354
0.87,24.72,-0.097,98.354
0.87,24.73,-0.098,98.353
0.88,24.74,-0.098,98.353
0.88,24.75,-0.099,98.352
0.88,24.76,-0.099,98.352
0.88,24.77,-0.099,98.352
0.88,24.78,-0.100,98.351
0.88,24.79,-0.100,98.351
0.88,24.80,-0.101,98.350
0.89,24.81,-0.101,98.350
0.89,24.82,-0.102,98.349
0.89,24.83,-0.102,98.349
0.89,24.84,-0.103,98.348
0.89,24.85,-0.103,98.348
0.90,24.86,-0.104,98.347
0.90,24.87,-0.104,98.347
0.90,24.88,-0.104,98.346
0.90,24.89,-0.105,98.346
0.90,24.90,-0.105,98.346
0.90,24.91,-0.106,98.345
0.90,24.92,-0.106,98.345
0.91,24.93,-0.107,98.344
0.91,24.94,-0.107,98.344
0.91,24.95,-0.108,98.343
0.91,24.96,-0.108,98.343
0.91,24.97,-0.109,98.342
0.92,24.98,-0.109,98.342
0.92,24.99,-0.110,98.341
0.92,25.00,-0.110,98.341
0.92,25.01,-0.110,98.340
0.92,25.02,-0.111,98.340
0.92,25.03,-0.111,98.340
0.93,25.04,-0.112,98.339
0.93,25.05,-0.112,98.339
0.93,25.06,-0.113,98.338
0.93,25.07,-0.113,98.338
0.93,25.08,-0.114,98.337
0.93,25.09,-0.114,98.337
0.93,25.10,-0.115,98.336
0.94,25.11,-0.115,98.336
0.94,25.13,-0.115,98.335
0.94,25.14,-0.116,98.335
0.94,25.15,-0.116,98.334
0.94,25.16,-0.117,98.334
0.95,25.17,-0.117,98.333
0.95,25.18,-0.118,98.333
0.95,25.19,-0.118,98.332
0.95,25.20,-0.119,98.332
0.95,25.21,-0.119,98.331
0.95,25.22,-0.120,98.331
0.95,25.23,-0.120,98.331
0.96,25.24,-0.121,98.330
0.96,25.26,-0.121,98.330
0.96,25.27,-0.122,98.329
0.96,25.28,-0.122,98.329
0.96,25.29,-0.123,98.328
0.97,25.30,-0.123,98.328
0.97,25.31,-0.124,98.327
0.97,25.32,-0.124,98.327
0.97,25.33,-0.125,98.326
0.97,25.34,-0.125,98.326
0.97,25.35,-0.126,98.325
0.98,25.37,-0.126,98.325
0.98,25.38,-0.127,98.324
0.98,25.39,-0.127,98.324
0.98,25.40,-0.128,98.323
0.98,25.41,-0.128,98.323
0.98,25.42,-0.129,98.323
0.98,25.43,-0.129,98.322
0.99,25.44,-0.130,98.322
0.99,25.46,-0.130,98.321
0.99,25.47,-0.131,98.321
0.99,25.48,-0.131,98.320
0.99,25.49,-0.132,98.320
1.00,25.50,-0.132,98.319
1.00,25.51,-0.133,98.319
1.00,25.53,-0.133,98.318
1.00,25.54,-0.134,98.318
1.00,25.55,-0.134,98.317
1.00,25.56,-0.135,98.317
1.00,25.57,-0.135,98.316
1.01,25.58,-0.136,98.316
1.01,25.60,-0.136,98.315
1.01,25.61,-0.137,98.315
1.01,25.62,-0.137,98.315
1.01,25.63,-0.138,98.314
1.02,25.64,-0.138,98.314
1.02,25.65,-0.139,98.313
1.02,25.67,-0.139,98.313
1.02,25.68,-0.140,98.312
1.02,25.69,-0.140,98.312
1.02,25.70,-0.141,98.311
1.03,25.72,-0.141,98.311
1.03,25.73,-0.142,98.310
1.03,25.74,-0.142,98.310
1.03,25.75,-0.143,98.310
1.03,25.76,-0.143,98.309
1.03,25.78,-0.144,98.309
1.03,25.79,-0.144,98.308
1.04,25.80,-0.145,98.308
1.04,25.81,-0.145,98.307
1.04,25.82,-0.146,98.307
1.04,25.84,-0.146,98.306
1.04,25.85,-0.147,98.306
1.05,25.86,-0.148,98.305
1.05,25.87,-0.148,98.305
1.05,25.89,-0.149,98.305
1.05,25.90,-0.149,98.304
1.05,25.91,-0.150,98.304
1.05,25.92,-0.150,98.303
1.05,25.94,-0.151,98.303
1.06,25.95,-0.151,98.302
1.06,25.96,-0.152,98.302
1.06,25.97,-0.152,98.301
1.06,25.99,-0.153,98.301
1.06,26.00,-0.153,98.301
1.07,26.01,-0.154,98.300
1.07,26.02,-0.154,98.300
1.07,26.04,-0.155,98.299
1.07,26.05,-0.155,98.299
1.07,26.06,-0.156,98.298
1.07,26.08,-0.156,98.298
1.08,26.09,-0.157,98.297
1.08,26.10,-0.157,98.297
1.08,26.11,-0.158,98.297
1.08,26.13,-0.158,98.296
1.08,26.14,-0.159,98.296
1.08,26.15,-0.159,98.295
1.08,26.17,-0.160,98.295
1.09,26.18,-0.160,98.294
1.09,26.19,-0.161,98.294
1.09,26.20,-0.161,98.293
1.09,26.22,-0.162,98.293
1.09,26.23,-0.162,98.293
1.09,26.24,-0.163,98.292
1.10,26.26,-0.163,98.292
1.10,26.27,-0.164,98.291
1.10,26.28,-0.164,98.291
1.10,26.30,-0.165,98.290
1.10,26.31,-0.165,98.290
1.11,26.32,-0.166,98.290
1.11,26.34,-0.166,98.289
1.11,26.35,-0.167,98.289
1.11,26.36,-0.167,98.288
1.11,26.38,-0.168,98.288
1.11,26.39,-0.168,98.287
1.12,26.40,-0.169,98.287
1.12,26.42,-0.169,98.287
1.12,26.43,-0.170,98.286
1.12,26.44,-0.170,98.286
1.12,26.46,-0.171,98.285
1.12,26.47,-0.171,98.285
1.13,26.48,-0.172,98.285
1.13,26.50,-0.172,98.284
1.13,26.51,-0.173,98.284
1.13,26.52,-0.173,98.283
1.13,26.54,-0.174,98.283
1.13,26.55,-0.174,98.282
1.13,26.57,-0.175,98.282
1.14,26.58,-0.175,98.282
1.14,26.59,-0.176,98.281
1.14,26.61,-0.176,98.281
1.14,26.62,-0.177,98.280
1.14,26.63,-0.177,98.280
1.14,26.65,-0.178,98.280
1.15,26.66,-0.179,98.279
1.15,26.68,-0.179,98.279
1.15,26.69,-0.180,98.278
1.15,26.70,-0.180,98.278
1.15,26.72,-0.181,98.278
1.16,26.73,-0.181,98.277
1.16,26.75,-0.182,98.277
1.16,26.76,-0.182,98.276
1.16,26.77,-0.183,98.276
1.16,26.79,-0.183,98.276
1.16,26.80,-0.184,98.275
1.17,26.82,-0.184,98.275
1.17,26.83,-0.185,98.274
1.17,26.84,-0.185,98.274
1.17,26.86,-0.186,98.274
1.17,26.87,-0.186,98.273
1.17,26.89,-0.187,98.273
1.18,26.90,-0.187,98.272
1.18,26.91,-0.188,98.272
1.18,26.93,-0.188,98.272
1.18,26.94,-0.189,98.271
1.18,26.96,-0.189,98.271
1.18,26.97,-0.190,98.270
1.18,26.99,-0.190,98.270
1.19,27.00,-0.191,98.270
1.19,27.01,-0.191,98.269
1.19,27.03,-0.192,98.269
1.19,27.04,-0.192,98.269
1.19,27.06,-0.193,98.268
1.19,27.07,-0.193,98.268
1.20,27.09,-0.194,98.267
1.20,27.10,-0.194,98.267
1.20,27.12,-0.195,98.267
1.20,27.13,-0.195,98.266
1.20,27.15,-0.196,98.266
1.21,27.16,-0.196,98.265
1.21,27.17,-0.197,98.265
1.21,27.19,-0.197,98.265
1.21,27.20,-0.198,98.264
1.21,27.22,-0.198,98.264
1.21,27.23,-0.199,98.264
1.22,27.25,-0.199,98.263
1.22,27.26,-0.200,98.263
1.22,27.28,-0.200,98.262
1.22,27.29,-0.201,98.262
1.22,27.31,-0.201,98.262
1.22,27.32,-0.202,98.261
1.23,27.34,-0.202,98.261
1.23,27.35,-0.203,98.261
1.23,27.37,-0.203,98.260
1.23,27.38,-0.204,98.260
1.23,27.40,-0.204,98.260
1.23,27.41,-0.205,98.259
1.23,27.43,-0.205,98.259
1.24,27.44,-0.206,98.258
1.24,27.46,-0.206,98.258
1.24,27.47,-0.207,98.258
1.24,27.49,-0.207,98.257
1.24,27.50,-0.208,98.257
1.24,27.52,-0.208,98.257
1.25,27.53,-0.209,98.256
1.25,27.55,-0.209,98.256
1.25,27.56,-0.210,98.256
1.25,27.58,-0.210,98.255
1.25,27.60,-0.211,98.255
1.26,27.61,-0.211,98.254
1.26,27.63,-0.212,98.254
1.26,27.64,-0.212,98.254
1.26,27.66,-0.213,98.253
1.26,27.67,-0.213,98.253
1.26,27.69,-0.214,98.253
1.27,27.70,-0.214,98.252
1.27,27.72,-0.214,98.252
1.27,27.73,-0.215,98.252
1.27,27.75,-0.215,98.251
1.27,27.76,-0.216,98.251
1.27,27.78,-0.216,98.251
1.28,27.80,-0.217,98.250
1.28,27.81,-0.217,98.250
1.28,27.83,-0.218,98.250
1.28,27.84,-0.218,98.249
1.28,27.86,-0.219,98.249
1.28,27.87,-0.219,98.248
1.28,27.89,-0.220,98.248
1.29,27.90,-0.220,98.248
1.29,27.92,-0.221,98.247
1.29,27.94,-0.221,98.247
1.29,27.95,-0.222,98.247
1.29,27.97,-0.222,98.246
1.29,27.98,-0.223,98.246
1.30,28.00,-0.223,98.246
1.30,28.01,-0.224,98.245
1.30,28.03,-0.224,98.245
1.30,28.05,-0.225,98.245
1.30,28.06,-0.225,98.244
1.31,28.08,-0.226,98.244
1.31,28.09,-0.226,98.244
1.31,28.11,-0.227,98.243
1.31,28.12,-0.227,98.243
1.31,28.14,-0.228,98.243
1.31,28.16,-0.228,98.242
1.32,28.17,-0.229,98.242
1.32,28.19,-0.229,98.242
1.32,28.20,-0.230,98.241
1.32,28.22,-0.230,98.241
1.32,28.24,-0.230,98.241
1.32,28.25,-0.231,98.240
1.33,28.27,-0.231,98.240
1.33,28.28,-0.232,98.240
1.33,28.30,-0.232,98.239
1.33,28.32,-0.233,98.239
1.33,28.33,-0.233,98.239
1.33,28.35,-0.234,98.238
1.33,28.36,-0.234,98.238
1.34,28.38,-0.235,98.238
1.34,28.40,-0.235,98.237
1.34,28.41,-0.236,98.237
1.34,28.43,-0.236,98.237
1.34,28.45,-0.237,98.236
1.34,28.46,-0.237,98.236
1.35,28.48,-0.238,98.236
