Filename,MLCS 8485 oven coated
Instrument name,SDT 1 LEFT (192.168.0.183)
Operator,dAA
rundate,10/24/2023
Sample name,MLCS 8485 oven coated
proceduresegments,Data Off ; Select Gas: Gas 2 ; Balance Flow 100 mL/min; Mass Flow  100.00 mL/min; Isothermal 10.0 min; Data On ; Ramp 10.00 °C/min to 500.00 °C; Data Off 
[step]
Ramp 10.00 °C/min to 500.00 °C
Time,Temperature,Heat Flow (Normalized),Weight
min,°C,W/g,%
0.00,27.22,-0.004,99.595
0.00,27.22,-0.004,99.595
0.00,27.22,-0.004,99.595
0.01,27.22,-0.004,99.594
0.01,27.22,-0.004,99.594
0.01,27.22,-0.004,99.594
0.01,27.22,-0.004,99.594
0.01,27.22,-0.004,99.594
0.01,27.22,-0.004,99.594
0.01,27.22,-0.004,99.594
0.02,27.22,-0.004,99.594
0.02,27.22,-0.004,99.594
0.02,27.22,-0.004,99.594
0.02,27.22,-0.004,99.594
0.02,27.22,-0.004,99.594
0.03,27.22,-0.004,99.594
0.03,27.22,-0.004,99.594
0.03,27.22,-0.004,99.594
0.03,27.22,-0.004,99.594
0.03,27.22,-0.004,99.594
0.03,27.22,-0.004,99.594
0.03,27.22,-0.004,99.594
0.04,27.22,-0.004,99.594
0.04,27.22,-0.004,99.594
0.04,27.22,-0.004,99.594
0.04,27.22,-0.004,99.594
0.04,27.22,-0.004,99.593
0.05,27.22,-0.004,99.593
0.05,27.22,-0.004,99.593
0.05,27.22,-0.004,99.593
0.05,27.22,-0.004,99.593
0.05,27.22,-0.004,99.593
0.05,27.22,-0.004,99.593
0.05,27.22,-0.004,99.593
0.06,27.22,-0.004,99.593
0.06,27.22,-0.004,99.593
0.06,27.22,-0.004,99.593
0.06,27.22,-0.004,99.593
0.06,27.22,-0.004,99.593
0.07,27.22,-0.004,99.593
0.07,27.22,-0.004,99.593
0.07,27.22,-0.004,99.593
0.07,27.22,-0.004,99.593
0.07,27.22,-0.004,99.593
0.07,27.22,-0.004,99.593
0.08,27.22,-0.004,99.593
0.08,27.22,-0.004,99.593
0.08,27.22,-0.004,99.593
0.08,27.22,-0.004,99.593
0.08,27.22,-0.004,99.592
0.08,27.22,-0.004,99.592
0.08,27.22,-0.004,99.592
0.09,27.22,-0.004,99.592
0.09,27.22,-0.004,99.592
0.09,27.22,-0.004,99.592
0.09,27.22,-0.004,99.592
0.09,27.22,-0.004,99.592
0.09,27.22,-0.004,99.592
0.10,27.22,-0.004,99.592
0.10,27.22,-0.004,99.592
0.10,27.22,-0.004,99.592
0.10,27.22,-0.004,99.592
0.10,27.22,-0.004,99.592
0.11,27.22,-0.004,99.592
0.11,27.22,-0.004,99.592
0.11,27.22,-0.004,99.592
0.11,27.22,-0.004,99.592
0.11,27.22,-0.004,99.592
0.11,27.21,-0.004,99.592
0.12,27.22,-0.004,99.592
0.12,27.21,-0.004,99.592
0.12,27.21,-0.004,99.592
0.12,27.22,-0.004,99.592
0.12,27.22,-0.004,99.591
0.12,27.21,-0.004,99.591
0.13,27.21,-0.004,99.591
0.13,27.21,-0.004,99.591
0.13,27.21,-0.004,99.591
0.13,27.21,-0.004,99.591
0.13,27.21,-0.004,99.591
0.13,27.21,-0.004,99.591
0.14,27.21,-0.004,99.591
0.14,27.21,-0.004,99.591
0.14,27.21,-0.004,99.591
0.14,27.21,-0.004,99.591
0.14,27.21,-0.004,99.591
0.14,27.21,-0.004,99.591
0.14,27.21,-0.004,99.591
0.15,27.21,-0.004,99.591
0.15,27.21,-0.004,99.591
0.15,27.21,-0.004,99.591
0.15,27.21,-0.004,99.591
0.15,27.21,-0.004,99.591
0.16,27.21,-0.004,99.591
0.16,27.21,-0.004,99.591
0.16,27.21,-0.004,99.591
0.16,27.21,-0.004,99.591
0.16,27.21,-0.004,99.590
0.16,27.21,-0.004,99.590
0.16,27.21,-0.004,99.590
0.17,27.21,-0.004,99.590
0.17,27.21,-0.004,99.590
0.17,27.21,-0.004,99.590
0.17,27.21,-0.004,99.590
0.17,27.21,-0.004,99.590
0.18,27.21,-0.004,99.590
0.18,27.21,-0.004,99.590
0.18,27.21,-0.004,99.590
0.18,27.21,-0.004,99.590
0.18,27.21,-0.004,99.590
0.18,27.21,-0.004,99.590
0.19,27.21,-0.004,99.590
0.19,27.21,-0.004,99.590
0.19,27.21,-0.004,99.590
0.19,27.21,-0.004,99.590
0.19,27.21,-0.004,99.590
0.19,27.21,-0.004,99.590
0.19,27.21,-0.004,99.590
0.20,27.21,-0.004,99.590
0.20,27.21,-0.004,99.590
0.20,27.21,-0.004,99.590
0.20,27.21,-0.004,99.590
0.20,27.21,-0.004,99.589
0.21,27.21,-0.004,99.589
0.21,27.21,-0.004,99.589
0.21,27.21,-0.004,99.589
0.21,27.21,-0.004,99.589
0.21,27.21,-0.004,99.589
0.21,27.21,-0.004,99.589
0.21,27.21,-0.004,99.589
0.22,27.21,-0.004,99.589
0.22,27.21,-0.004,99.589
0.22,27.21,-0.004,99.589
0.22,27.21,-0.004,99.589
0.22,27.21,-0.004,99.589
0.23,27.21,-0.004,99.589
0.23,27.21,-0.004,99.589
0.23,27.21,-0.004,99.589
0.23,27.21,-0.004,99.589
0.23,27.21,-0.004,99.589
0.23,27.21,-0.004,99.589
0.24,27.21,-0.004,99.589
0.24,27.21,-0.004,99.589
0.24,27.21,-0.004,99.589
0.24,27.21,-0.004,99.589
0.24,27.21,-0.004,99.589
0.24,27.21,-0.004,99.589
0.24,27.21,-0.004,99.588
0.25,27.20,-0.004,99.588
0.25,27.20,-0.004,99.588
0.25,27.20,-0.004,99.588
0.25,27.20,-0.004,99.588
0.25,27.20,-0.004,99.588
0.26,27.20,-0.004,99.588
0.26,27.20,-0.004,99.588
0.26,27.20,-0.004,99.588
0.26,27.20,-0.004,99.588
0.26,27.20,-0.004,99.588
0.26,27.20,-0.004,99.588
0.26,27.20,-0.004,99.588
0.27,27.20,-0.004,99.588
0.27,27.20,-0.004,99.588
0.27,27.20,-0.004,99.588
0.27,27.20,-0.004,99.588
0.27,27.20,-0.004,99.588
0.28,27.20,-0.004,99.588
0.28,27.20,-0.004,99.588
0.28,27.20,-0.004,99.588
0.28,27.20,-0.004,99.588
0.28,27.20,-0.004,99.588
0.28,27.20,-0.004,99.588
0.29,27.20,-0.004,99.588
0.29,27.20,-0.004,99.587
0.29,27.20,-0.004,99.587
0.29,27.20,-0.004,99.587
0.29,27.20,-0.004,99.587
0.29,27.20,-0.004,99.587
0.30,27.20,-0.004,99.587
0.30,27.20,-0.004,99.587
0.30,27.20,-0.004,99.587
0.30,27.20,-0.004,99.587
0.30,27.20,-0.004,99.587
0.30,27.20,-0.004,99.587
0.30,27.20,-0.004,99.587
0.31,27.20,-0.004,99.587
0.31,27.20,-0.004,99.587
0.31,27.20,-0.004,99.587
0.31,27.20,-0.004,99.587
0.31,27.20,-0.004,99.587
0.31,27.20,-0.004,99.587
0.32,27.20,-0.004,99.587
0.32,27.20,-0.004,99.587
0.32,27.20,-0.004,99.587
0.32,27.20,-0.004,99.587
0.32,27.20,-0.004,99.587
0.33,27.20,-0.004,99.587
0.33,27.20,-0.004,99.586
0.33,27.20,-0.004,99.586
0.33,27.20,-0.004,99.586
0.33,27.20,-0.004,99.586
0.33,27.20,-0.004,99.586
0.34,27.20,-0.004,99.586
0.34,27.20,-0.004,99.586
0.34,27.20,-0.004,99.586
0.34,27.20,-0.004,99.586
0.34,27.20,-0.004,99.586
0.34,27.20,-0.004,99.586
0.35,27.20,-0.004,99.586
0.35,27.20,-0.004,99.586
0.35,27.20,-0.004,99.586
0.35,27.20,-0.004,99.586
0.35,27.19,-0.004,99.586
0.35,27.19,-0.004,99.586
0.35,27.19,-0.004,99.586
0.36,27.19,-0.004,99.586
0.36,27.19,-0.004,99.586
0.36,27.19,-0.004,99.586
0.36,27.19,-0.004,99.586
0.36,27.19,-0.004,99.586
0.36,27.19,-0.004,99.586
0.37,27.19,-0.004,99.585
0.37,27.19,-0.004,99.585
0.37,27.19,-0.004,99.585
0.37,27.19,-0.004,99.585
0.37,27.19,-0.004,99.585
0.38,27.19,-0.004,99.585
0.38,27.19,-0.004,99.585
0.38,27.19,-0.004,99.585
0.38,27.19,-0.004,99.585
0.38,27.19,-0.004,99.585
0.38,27.19,-0.004,99.585
0.39,27.19,-0.004,99.585
0.39,27.19,-0.004,99.585
0.39,27.19,-0.004,99.585
0.39,27.19,-0.004,99.585
0.39,27.19,-0.004,99.585
0.39,27.19,-0.004,99.585
0.40,27.19,-0.004,99.585
0.40,27.19,-0.004,99.585
0.40,27.19,-0.004,99.585
0.40,27.19,-0.004,99.585
0.40,27.19,-0.004,99.585
0.40,27.19,-0.004,99.585
0.40,27.19,-0.004,99.584
0.41,27.19,-0.004,99.584
0.41,27.19,-0.004,99.584
0.41,27.19,-0.004,99.584
0.41,27.19,-0.004,99.584
0.41,27.19,-0.004,99.584
0.41,27.19,-0.004,99.584
0.42,27.19,-0.004,99.584
0.42,27.19,-0.004,99.584
0.42,27.19,-0.004,99.584
0.42,27.19,-0.004,99.584
0.42,27.19,-0.004,99.584
0.43,27.19,-0.004,99.584
0.43,27.19,-0.004,99.584
0.43,27.19,-0.004,99.584
0.43,27.19,-0.004,99.584
0.43,27.19,-0.004,99.584
0.43,27.19,-0.004,99.584
0.44,27.19,-0.004,99.584
0.44,27.19,-0.004,99.584
0.44,27.19,-0.004,99.584
0.44,27.19,-0.004,99.584
0.44,27.19,-0.004,99.584
0.44,27.19,-0.004,99.584
0.45,27.19,-0.004,99.584
0.45,27.20,-0.004,99.584
0.45,27.20,-0.004,99.584
0.45,27.20,-0.004,99.583
0.45,27.20,-0.004,99.583
0.45,27.20,-0.004,99.583
0.45,27.20,-0.004,99.583
0.46,27.20,-0.004,99.583
0.46,27.20,-0.004,99.583
0.46,27.20,-0.004,99.583
0.46,27.20,-0.004,99.583
0.46,27.20,-0.004,99.583
0.46,27.20,-0.004,99.583
0.47,27.20,-0.004,99.583
0.47,27.20,-0.004,99.583
0.47,27.20,-0.004,99.583
0.47,27.20,-0.004,99.583
0.47,27.20,-0.004,99.583
0.48,27.20,-0.004,99.583
0.48,27.20,-0.004,99.583
0.48,27.20,-0.004,99.583
0.48,27.20,-0.004,99.583
0.48,27.20,-0.004,99.583
0.48,27.20,-0.004,99.583
0.49,27.20,-0.004,99.583
0.49,27.20,-0.004,99.583
0.49,27.20,-0.004,99.583
0.49,27.20,-0.004,99.583
0.49,27.20,-0.004,99.583
0.49,27.20,-0.004,99.583
0.50,27.20,-0.004,99.582
0.50,27.20,-0.004,99.582
0.50,27.20,-0.004,99.582
0.50,27.20,-0.004,99.582
0.50,27.20,-0.004,99.582
0.50,27.20,-0.004,99.582
0.50,27.20,-0.004,99.582
0.51,27.20,-0.004,99.582
0.51,27.20,-0.004,99.582
0.51,27.20,-0.004,99.582
0.51,27.20,-0.004,99.582
0.51,27.20,-0.004,99.582
0.51,27.21,-0.004,99.582
0.52,27.21,-0.004,99.582
0.52,27.21,-0.004,99.582
0.52,27.21,-0.004,99.582
0.52,27.21,-0.004,99.582
0.52,27.21,-0.004,99.582
0.53,27.21,-0.004,99.582
0.53,27.21,-0.004,99.582
0.53,27.21,-0.004,99.582
0.53,27.21,-0.004,99.582
0.53,27.21,-0.004,99.582
0.53,27.21,-0.004,99.582
0.53,27.21,-0.004,99.582
0.54,27.21,-0.004,99.582
0.54,27.21,-0.004,99.582
0.54,27.21,-0.004,99.581
0.54,27.21,-0.004,99.581
0.54,27.21,-0.004,99.581
0.55,27.21,-0.003,99.581
0.55,27.21,-0.003,99.581
0.55,27.22,-0.003,99.581
0.55,27.22,-0.003,99.581
0.55,27.22,-0.003,99.581
0.55,27.22,-0.003,99.581
0.55,27.22,-0.003,99.581
0.56,27.22,-0.003,99.581
0.56,27.22,-0.003,99.581
0.56,27.22,-0.003,99.581
0.56,27.22,-0.003,99.581
0.56,27.22,-0.003,99.581
0.57,27.22,-0.003,99.581
0.57,27.22,-0.003,99.581
0.57,27.23,-0.003,99.581
0.57,27.23,-0.003,99.581
0.57,27.23,-0.003,99.581
0.57,27.23,-0.003,99.581
0.58,27.23,-0.003,99.581
0.58,27.23,-0.003,99.581
0.58,27.23,-0.003,99.581
0.58,27.23,-0.003,99.581
0.58,27.23,-0.003,99.581
0.58,27.23,-0.003,99.581
0.58,27.24,-0.003,99.581
0.59,27.24,-0.003,99.581
0.59,27.24,-0.003,99.581
0.59,27.24,-0.003,99.580
0.59,27.24,-0.003,99.580
0.59,27.24,-0.003,99.580
0.60,27.24,-0.003,99.580
0.60,27.24,-0.003,99.580
0.60,27.25,-0.003,99.580
0.60,27.25,-0.003,99.580
0.60,27.25,-0.003,99.580
0.60,27.25,-0.003,99.580
0.60,27.25,-0.003,99.580
0.61,27.25,-0.003,99.580
0.61,27.25,-0.003,99.580
0.61,27.26,-0.003,99.580
0.61,27.26,-0.003,99.580
0.61,27.26,-0.003,99.580
0.62,27.26,-0.003,99.580
0.62,27.26,-0.003,99.580
0.62,27.26,-0.003,99.580
0.62,27.27,-0.003,99.580
0.62,27.27,-0.003,99.580
0.62,27.27,-0.003,99.580
0.63,27.27,-0.003,99.580
0.63,27.27,-0.003,99.580
0.63,27.27,-0.003,99.580
0.63,27.28,-0.003,99.580
0.63,27.28,-0.003,99.580
0.63,27.28,-0.003,99.580
0.63,27.28,-0.003,99.580
0.64,27.28,-0.003,99.580
0.64,27.29,-0.003,99.580
0.64,27.29,-0.003,99.580
0.64,27.29,-0.003,99.580
0.64,27.29,-0.003,99.580
0.65,27.29,-0.003,99.580
0.65,27.30,-0.003,99.580
0.65,27.30,-0.003,99.580
0.65,27.30,-0.003,99.580
0.65,27.30,-0.003,99.579
0.65,27.30,-0.003,99.579
0.65,27.31,-0.003,99.579
0.66,27.31,-0.003,99.579
0.66,27.31,-0.003,99.579
0.66,27.31,-0.003,99.579
0.66,27.31,-0.003,99.579
0.66,27.32,-0.003,99.579
0.67,27.32,-0.003,99.579
0.67,27.32,-0.003,99.579
0.67,27.32,-0.003,99.579
0.67,27.33,-0.003,99.579
0.67,27.33,-0.003,99.579
0.67,27.33,-0.003,99.579
0.68,27.33,-0.003,99.579
0.68,27.34,-0.003,99.579
0.68,27.34,-0.003,99.579
0.68,27.34,-0.003,99.579
0.68,27.34,-0.003,99.579
0.68,27.34,-0.003,99.579
0.68,27.35,-0.003,99.579
0.69,27.35,-0.003,99.579
0.69,27.35,-0.003,99.579
0.69,27.36,-0.003,99.579
0.69,27.36,-0.003,99.579
0.69,27.36,-0.003,99.579
0.70,27.36,-0.003,99.579
0.70,27.37,-0.003,99.579
0.70,27.37,-0.003,99.579
0.70,27.37,-0.003,99.579
0.70,27.37,-0.003,99.579
0.70,27.38,-0.003,99.579
0.70,27.38,-0.003,99.579
0.71,27.38,-0.003,99.579
0.71,27.38,-0.003,99.579
0.71,27.39,-0.003,99.579
0.71,27.39,-0.003,99.579
0.71,27.39,-0.003,99.579
0.72,27.40,-0.003,99.579
0.72,27.40,-0.003,99.579
0.72,27.40,-0.003,99.579
0.72,27.40,-0.003,99.579
0.72,27.41,-0.003,99.579
0.72,27.41,-0.003,99.579
0.73,27.41,-0.003,99.578
0.73,27.42,-0.003,99.578
0.73,27.42,-0.003,99.578
0.73,27.42,-0.003,99.578
0.73,27.43,-0.003,99.578
0.73,27.43,-0.003,99.578
0.73,27.43,-0.003,99.578
0.74,27.44,-0.003,99.578
0.74,27.44,-0.003,99.578
0.74,27.44,-0.004,99.578
0.74,27.45,-0.004,99.578
0.74,27.45,-0.004,99.578
0.75,27.45,-0.004,99.578
0.75,27.46,-0.004,99.578
0.75,27.46,-0.004,99.578
0.75,27.46,-0.004,99.578
0.75,27.47,-0.004,99.578
0.75,27.47,-0.004,99.578
0.75,27.47,-0.004,99.578
0.76,27.48,-0.004,99.578
0.76,27.48,-0.004,99.578
0.76,27.48,-0.004,99.578
0.76,27.49,-0.004,99.578
0.76,27.49,-0.004,99.578
0.77,27.50,-0.004,99.578
0.77,27.50,-0.004,99.578
0.77,27.50,-0.004,99.578
0.77,27.51,-0.004,99.578
0.77,27.51,-0.005,99.578
0.77,27.51,-0.005,99.578
0.78,27.52,-0.005,99.578
0.78,27.52,-0.005,99.578
0.78,27.53,-0.005,99.578
0.78,27.53,-0.005,99.578
0.78,27.53,-0.005,99.578
0.78,27.54,-0.005,99.578
0.78,27.54,-0.005,99.578
0.79,27.54,-0.005,99.578
0.79,27.55,-0.005,99.577
0.79,27.55,-0.006,99.577
0.79,27.56,-0.006,99.577
0.79,27.56,-0.006,99.577
0.80,27.56,-0.006,99.577
0.80,27.57,-0.006,99.577
0.80,27.57,-0.006,99.577
0.80,27.58,-0.006,99.577
0.80,27.58,-0.006,99.577
0.80,27.59,-0.006,99.577
0.80,27.59,-0.007,99.577
0.81,27.59,-0.007,99.577
0.81,27.60,-0.007,99.577
0.81,27.60,-0.007,99.577
0.81,27.61,-0.007,99.577
0.81,27.61,-0.007,99.577
0.82,27.61,-0.007,99.577
0.82,27.62,-0.007,99.577
0.82,27.62,-0.008,99.577
0.82,27.63,-0.008,99.577
0.82,27.63,-0.008,99.577
0.82,27.64,-0.008,99.577
0.83,27.64,-0.008,99.577
0.83,27.65,-0.008,99.577
0.83,27.65,-0.008,99.577
0.83,27.66,-0.009,99.577
0.83,27.66,-0.009,99.577
0.83,27.66,-0.009,99.577
0.83,27.67,-0.009,99.577
0.84,27.67,-0.009,99.577
0.84,27.68,-0.009,99.577
0.84,27.68,-0.010,99.577
0.84,27.69,-0.010,99.576
0.84,27.69,-0.010,99.576
0.85,27.70,-0.010,99.576
0.85,27.70,-0.010,99.576
0.85,27.71,-0.010,99.576
0.85,27.71,-0.011,99.576
0.85,27.72,-0.011,99.576
0.85,27.72,-0.011,99.576
0.85,27.73,-0.011,99.576
0.86,27.73,-0.011,99.576
0.86,27.74,-0.011,99.576
0.86,27.74,-0.012,99.576
0.86,27.75,-0.012,99.576
0.86,27.75,-0.012,99.576
0.87,27.76,-0.012,99.576
0.87,27.76,-0.012,99.576
0.87,27.77,-0.013,99.576
0.87,27.77,-0.013,99.576
0.87,27.78,-0.013,99.576
0.87,27.78,-0.013,99.576
0.88,27.79,-0.013,99.576
0.88,27.79,-0.014,99.576
0.88,27.80,-0.014,99.576
0.88,27.80,-0.014,99.576
0.88,27.81,-0.014,99.575
0.88,27.81,-0.014,99.575
0.88,27.82,-0.015,99.575
0.89,27.82,-0.015,99.575
0.89,27.83,-0.015,99.575
0.89,27.84,-0.015,99.575
0.89,27.84,-0.016,99.575
0.89,27.85,-0.016,99.575
0.90,27.85,-0.016,99.575
0.90,27.86,-0.016,99.575
0.90,27.86,-0.017,99.575
0.90,27.87,-0.017,99.575
0.90,27.87,-0.017,99.575
0.90,27.88,-0.017,99.575
0.90,27.89,-0.017,99.575
0.91,27.89,-0.018,99.575
0.91,27.90,-0.018,99.575
0.91,27.90,-0.018,99.575
0.91,27.91,-0.018,99.574
0.91,27.92,-0.019,99.574
0.92,27.92,-0.019,99.574
0.92,27.93,-0.019,99.574
0.92,27.93,-0.019,99.574
0.92,27.94,-0.020,99.574
0.92,27.94,-0.020,99.574
0.92,27.95,-0.020,99.574
0.93,27.96,-0.020,99.574
0.93,27.96,-0.021,99.574
0.93,27.97,-0.021,99.574
0.93,27.97,-0.021,99.574
0.93,27.98,-0.022,99.574
0.93,27.99,-0.022,99.573
0.93,27.99,-0.022,99.573
0.94,28.00,-0.022,99.573
0.94,28.01,-0.023,99.573
0.94,28.01,-0.023,99.573
0.94,28.02,-0.023,99.573
0.94,28.02,-0.024,99.573
0.95,28.03,-0.024,99.573
0.95,28.04,-0.024,99.573
0.95,28.04,-0.024,99.573
0.95,28.05,-0.025,99.572
0.95,28.06,-0.025,99.572
0.95,28.06,-0.025,99.572
0.95,28.07,-0.026,99.572
0.96,28.08,-0.026,99.572
0.96,28.08,-0.026,99.572
0.96,28.09,-0.026,99.572
0.96,28.10,-0.027,99.572
0.96,28.10,-0.027,99.572
0.97,28.11,-0.027,99.571
0.97,28.11,-0.027,99.571
0.97,28.12,-0.028,99.571
0.97,28.13,-0.028,99.571
0.97,28.13,-0.028,99.571
0.97,28.14,-0.029,99.571
0.98,28.15,-0.029,99.571
0.98,28.15,-0.029,99.570
0.98,28.16,-0.030,99.570
0.98,28.17,-0.030,99.570
0.98,28.18,-0.030,99.570
0.98,28.18,-0.030,99.570
0.98,28.19,-0.031,99.570
0.99,28.20,-0.031,99.570
0.99,28.20,-0.031,99.569
0.99,28.21,-0.032,99.569
0.99,28.22,-0.032,99.569
0.99,28.22,-0.032,99.569
1.00,28.23,-0.033,99.569
1.00,28.24,-0.033,99.569
1.00,28.25,-0.033,99.568
1.00,28.25,-0.033,99.568
1.00,28.26,-0.034,99.568
1.00,28.27,-0.034,99.568
1.00,28.28,-0.034,99.568
1.01,28.28,-0.035,99.568
1.01,28.29,-0.035,99.567
1.01,28.30,-0.035,99.567
1.01,28.31,-0.036,99.567
1.01,28.31,-0.036,99.567
1.02,28.32,-0.036,99.567
1.02,28.33,-0.036,99.567
1.02,28.34,-0.037,99.566
1.02,28.34,-0.037,99.566
1.02,28.35,-0.037,99.566
1.02,28.36,-0.038,99.566
1.03,28.37,-0.038,99.566
1.03,28.37,-0.038,99.565
1.03,28.38,-0.039,99.565
1.03,28.39,-0.039,99.565
1.03,28.40,-0.039,99.565
1.03,28.41,-0.040,99.565
1.03,28.41,-0.040,99.565
1.04,28.42,-0.040,99.564
1.04,28.43,-0.041,99.564
1.04,28.44,-0.041,99.564
1.04,28.45,-0.041,99.564
1.04,28.45,-0.042,99.564
1.05,28.46,-0.042,99.563
1.05,28.47,-0.042,99.563
1.05,28.48,-0.043,99.563
1.05,28.49,-0.043,99.563
1.05,28.49,-0.043,99.563
1.05,28.50,-0.044,99.562
1.05,28.51,-0.044,99.562
1.06,28.52,-0.044,99.562
1.06,28.53,-0.044,99.562
1.06,28.54,-0.045,99.562
1.06,28.55,-0.045,99.561
1.06,28.55,-0.045,99.561
1.07,28.56,-0.046,99.561
1.07,28.57,-0.046,99.561
1.07,28.58,-0.046,99.561
1.07,28.59,-0.047,99.560
1.07,28.60,-0.047,99.560
1.07,28.60,-0.048,99.560
1.08,28.61,-0.048,99.560
1.08,28.62,-0.048,99.560
1.08,28.63,-0.049,99.559
1.08,28.64,-0.049,99.559
1.08,28.65,-0.049,99.559
1.08,28.66,-0.050,99.559
1.08,28.67,-0.050,99.559
1.09,28.67,-0.050,99.558
1.09,28.68,-0.051,99.558
1.09,28.69,-0.051,99.558
1.09,28.70,-0.051,99.558
1.09,28.71,-0.052,99.558
1.09,28.72,-0.052,99.557
1.10,28.73,-0.052,99.557
1.10,28.74,-0.053,99.557
1.10,28.74,-0.053,99.557
1.10,28.75,-0.053,99.556
1.10,28.76,-0.054,99.556
1.11,28.77,-0.054,99.556
1.11,28.78,-0.054,99.556
1.11,28.79,-0.055,99.556
1.11,28.80,-0.055,99.555
1.11,28.81,-0.056,99.555
1.11,28.82,-0.056,99.555
1.12,28.83,-0.056,99.555
1.12,28.84,-0.057,99.555
1.12,28.85,-0.057,99.554
1.12,28.86,-0.057,99.554
1.12,28.87,-0.058,99.554
1.12,28.87,-0.058,99.554
1.13,28.88,-0.058,99.554
1.13,28.89,-0.059,99.553
1.13,28.90,-0.059,99.553
1.13,28.91,-0.059,99.553
1.13,28.92,-0.060,99.553
1.13,28.93,-0.060,99.552
1.13,28.94,-0.060,99.552
1.14,28.95,-0.061,99.552
1.14,28.96,-0.061,99.552
1.14,28.97,-0.062,99.552
1.14,28.98,-0.062,99.551
1.14,28.99,-0.062,99.551
1.14,29.00,-0.063,99.551
1.15,29.01,-0.063,99.551
1.15,29.02,-0.063,99.551
1.15,29.03,-0.064,99.550
1.15,29.04,-0.064,99.550
1.15,29.05,-0.064,99.550
1.16,29.06,-0.065,99.550
1.16,29.07,-0.065,99.549
1.16,29.08,-0.065,99.549
1.16,29.09,-0.066,99.549
1.16,29.10,-0.066,99.549
1.16,29.11,-0.067,99.549
1.17,29.12,-0.067,99.548
1.17,29.13,-0.067,99.548
1.17,29.14,-0.068,99.548
1.17,29.15,-0.068,99.548
1.17,29.16,-0.068,99.548
1.17,29.17,-0.069,99.547
1.18,29.18,-0.069,99.547
1.18,29.19,-0.069,99.547
1.18,29.20,-0.070,99.547
1.18,29.21,-0.070,99.547
1.18,29.23,-0.071,99.546
1.18,29.24,-0.071,99.546
1.18,29.25,-0.071,99.546
1.19,29.26,-0.072,99.546
1.19,29.27,-0.072,99.545
1.19,29.28,-0.072,99.545
1.19,29.29,-0.073,99.545
1.19,29.30,-0.073,99.545
1.19,29.31,-0.074,99.545
1.20,29.32,-0.074,99.544
1.20,29.33,-0.074,99.544
1.20,29.34,-0.075,99.544
1.20,29.35,-0.075,99.544
1.20,29.36,-0.075,99.544
1.21,29.38,-0.076,99.543
1.21,29.39,-0.076,99.543
1.21,29.40,-0.076,99.543
1.21,29.41,-0.077,99.543
1.21,29.42,-0.077,99.543
1.21,29.43,-0.078,99.542
1.22,29.44,-0.078,99.542
1.22,29.45,-0.078,99.542
1.22,29.46,-0.079,99.542
1.22,29.47,-0.079,99.542
1.22,29.48,-0.080,99.541
1.22,29.50,-0.080,99.541
1.23,29.51,-0.080,99.541
1.23,29.52,-0.081,99.541
1.23,29.53,-0.081,99.541
1.23,29.54,-0.081,99.540
1.23,29.55,-0.082,99.540
1.23,29.56,-0.082,99.540
1.23,29.58,-0.083,99.540
1.24,29.59,-0.083,99.540
1.24,29.60,-0.083,99.539
1.24,29.61,-0.084,99.539
1.24,29.62,-0.084,99.539
1.24,29.63,-0.085,99.539
1.24,29.64,-0.085,99.538
1.25,29.66,-0.085,99.538
1.25,29.67,-0.086,99.538
1.25,29.68,-0.086,99.538
1.25,29.69,-0.086,99.538
1.25,29.70,-0.087,99.537
1.26,29.71,-0.087,99.537
1.26,29.73,-0.088,99.537
1.26,29.74,-0.088,99.537
1.26,29.75,-0.088,99.537
1.26,29.76,-0.089,99.536
1.26,29.77,-0.089,99.536
1.27,29.79,-0.090,99.536
1.27,29.80,-0.090,99.536
1.27,29.81,-0.090,99.536
1.27,29.82,-0.091,99.536
1.27,29.83,-0.091,99.535
1.27,29.84,-0.092,99.535
1.28,29.86,-0.092,99.535
1.28,29.87,-0.092,99.535
1.28,29.88,-0.093,99.535
1.28,29.89,-0.093,99.534
1.28,29.90,-0.094,99.534
1.28,29.92,-0.094,99.534
1.28,29.93,-0.094,99.534
1.29,29.94,-0.095,99.534
1.29,29.95,-0.095,99.533
1.29,29.96,-0.096,99.533
1.29,29.98,-0.096,99.533
1.29,29.99,-0.096,99.533
1.29,30.00,-0.097,99.533
1.30,30.01,-0.097,99.532
1.30,30.03,-0.097,99.532
1.30,30.04,-0.098,99.532
1.30,30.05,-0.098,99.532
1.30,30.06,-0.099,99.532
1.31,30.08,-0.099,99.531
1.31,30.09,-0.099,99.531
1.31,30.10,-0.100,99.531
1.31,30.11,-0.100,99.531
1.31,30.13,-0.101,99.531
1.31,30.14,-0.101,99.531
1.32,30.15,-0.101,99.530
1.32,30.17,-0.102,99.530
1.32,30.18,-0.102,99.530
1.32,30.19,-0.102,99.530
1.32,30.20,-0.103,99.530
1.32,30.22,-0.103,99.529
1.33,30.23,-0.104,99.529
1.33,30.24,-0.104,99.529
1.33,30.25,-0.104,99.529
1.33,30.27,-0.105,99.529
1.33,30.28,-0.105,99.529
1.33,30.29,-0.106,99.528
1.33,30.31,-0.106,99.528
1.34,30.32,-0.106,99.528
1.34,30.33,-0.107,99.528
1.34,30.34,-0.107,99.528
1.34,30.36,-0.107,99.528
1.34,30.37,-0.108,99.527
1.34,30.38,-0.108,99.527
1.35,30.40,-0.109,99.527
